num,roundType,power,bossId,boss,monster,reward,raidReward
911,0,1168105,0,32236,32021~300|32301~300|32220~300|30256~300|32236~300|32341~300|0~300,10006~260|23204~1,10005~187000~1|10006~414~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
912,0,1168105,0,32060,32019~300|32058~300|32021~300|32300~300|32060~300|32236~300|0~300,10006~260|23104~1,10005~187000~1|10006~414~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
913,0,1168105,0,30256,32445~300|32058~300|32260~300|32062~300|30256~300|32260~300|0~300,10006~260|23304~1,10005~187000~1|10006~414~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
914,0,1168105,0,30256,32020~300|32138~300|32022~300|32300~300|30256~300|30256~300|0~300,10006~260|23404~1,10005~187000~1|10006~414~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
915,1,1168105,0,32064,32324~300|32324~300|32180~300|32022~300|32064~300|32300~300|0~300,10006~520|23204~1|23104~1|23304~1|23404~1,10005~187000~1|10006~414~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
916,0,1168105,0,32025,32236~300|32301~300|32064~300|32024~300|32025~300|32064~300|0~300,10006~260|23204~1,10005~188000~1|10006~416~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
917,0,1168105,0,32260,32324~300|32236~300|32260~300|32470~300|32260~300|32141~300|0~300,10006~260|23104~1,10005~188000~1|10006~416~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
918,0,1168105,0,32180,32058~300|32060~300|32024~300|32025~300|32180~300|32470~300|0~300,10006~260|23304~1,10005~188000~1|10006~416~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
919,0,1168105,0,32141,32021~300|32059~300|32141~300|32236~300|32141~300|32064~300|0~300,10006~260|23404~1,10005~188000~1|10006~416~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
920,1,1168105,31064,31064,32059~300|32236~300|0~300|0~300|0~300|0~300|31064~305,10006~520|23204~1|23104~1|23304~1|23404~1,10005~188000~1|10006~416~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
921,0,1168105,0,32062,32060~300|32019~300|32217~300|32324~300|32062~300|32063~300|0~300,10006~260|23204~1,10005~189000~1|10006~418~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
922,0,1168105,0,32062,32301~300|32301~300|30256~300|32021~300|32062~300|32064~300|0~300,10006~260|23104~1,10005~189000~1|10006~418~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
923,0,1168105,0,32219,32445~300|32058~300|32324~300|32300~300|32219~300|32022~300|0~300,10006~260|23304~1,10005~189000~1|10006~418~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
924,0,1168105,0,32341,32138~300|32059~300|32342~300|32142~300|32341~300|32142~300|0~300,10006~260|23404~1,10005~189000~1|10006~418~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
925,1,1168105,0,32140,32019~300|32019~300|30256~300|32025~300|32140~300|32064~300|0~300,10006~520|23204~1|23104~1|23304~1|23404~1,10005~189000~1|10006~418~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
926,0,1168105,0,32220,32301~300|32445~300|32064~300|32260~300|32220~300|32064~300|0~300,10006~260|23204~1,10005~190000~1|10006~420~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
927,0,1168105,0,32062,32341~300|32060~300|32300~300|32024~300|32062~300|32341~300|0~300,10006~260|23104~1,10005~190000~1|10006~420~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
928,0,1168105,0,32140,32021~300|32236~300|32024~300|32025~300|32140~300|32236~300|0~300,10006~260|23304~1,10005~190000~1|10006~420~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
929,0,1168105,0,32341,32137~300|32020~300|32470~300|32062~300|32341~300|30256~300|0~300,10006~260|23404~1,10005~190000~1|10006~420~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
930,1,1168105,31022,31022,32301~300|32445~300|0~300|0~300|0~300|0~300|31022~305,10006~525|23204~1|23104~1|23304~1|23404~1,10005~190000~1|10006~420~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
931,0,1168105,0,32217,32341~300|32236~300|32063~300|32023~300|32217~300|32022~300|0~300,10006~260|23204~1,10005~191000~1|10006~422~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
932,0,1168105,0,32141,32136~300|32021~300|32324~300|32236~300|32141~300|32025~300|0~300,10006~260|23104~1,10005~191000~1|10006~422~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
933,0,1168105,0,32180,32341~300|32021~300|32061~300|32300~300|32180~300|32062~300|0~300,10006~260|23304~1,10005~191000~1|10006~422~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
934,0,1168105,0,30256,32136~300|32136~300|32341~300|32300~300|30256~300|32062~300|0~300,10006~260|23404~1,10005~191000~1|10006~422~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
935,1,1168105,0,32060,32324~300|32059~300|30256~300|32180~300|32060~300|32061~300|0~300,10006~525|23204~1|23104~1|23304~1|23404~1,10005~191000~1|10006~422~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
936,0,1168105,0,32260,32138~300|32324~300|32180~300|32236~300|32260~300|32236~300|0~300,10006~260|23204~1,10005~192000~1|10006~424~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
937,0,1168105,0,32260,32235~300|32060~300|32260~300|30256~300|32260~300|32324~300|0~300,10006~260|23104~1,10005~192000~1|10006~424~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
938,0,1168105,0,32022,32301~300|32138~300|32064~300|32141~300|32022~300|32300~300|0~300,10006~260|23304~1,10005~192000~1|10006~424~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
939,0,1168105,0,32341,32020~300|32236~300|32021~300|32236~300|32341~300|32260~300|0~300,10006~260|23404~1,10005~192000~1|10006~424~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
940,1,1168105,31140,31140,32136~300|32058~300|0~300|0~300|0~300|0~300|31140~305,10006~525|23204~1|23104~1|23304~1|23404~1,10005~192000~1|10006~424~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
941,0,1168105,0,32022,32020~300|32059~300|32341~300|30256~300|32022~300|32142~300|0~300,10006~260|23204~1,10005~193000~1|10006~426~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
942,0,1168105,0,32470,32136~300|32020~300|32342~300|32022~300|32470~300|32062~300|0~300,10006~260|23104~1,10005~193000~1|10006~426~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
943,0,1168105,0,32300,32445~300|32341~300|32023~300|32024~300|32300~300|32470~300|0~300,10006~260|23304~1,10005~193000~1|10006~426~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
944,0,1168105,0,32260,32341~300|32445~300|32470~300|32022~300|32260~300|32260~300|0~300,10006~260|23404~1,10005~193000~1|10006~426~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
945,1,1168105,0,32300,32137~300|32341~300|32022~300|32217~300|32300~300|32024~300|0~300,10006~525|23204~1|23104~1|23304~1|23404~1,10005~193000~1|10006~426~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
946,0,1168105,0,32219,32324~300|32138~300|32021~300|32470~300|32219~300|32260~300|0~300,10006~260|23204~1,10005~194000~1|10006~428~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
947,0,1168105,0,32341,32058~300|32058~300|32324~300|32061~300|32341~300|32180~300|0~300,10006~260|23104~1,10005~194000~1|10006~428~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
948,0,1168105,0,32300,32341~300|32020~300|32300~300|32300~300|32300~300|32341~300|0~300,10006~260|23304~1,10005~194000~1|10006~428~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
949,0,1168105,0,30256,32301~300|32236~300|32141~300|32141~300|30256~300|32342~300|0~300,10006~260|23404~1,10005~194000~1|10006~428~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
950,1,1168105,31024,31024,32019~300|32060~300|0~300|0~300|0~300|0~300|31024~305,10006~525|23204~1|23104~1|23304~1|23404~1,10005~194000~1|10006~428~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
951,0,1168105,0,32180,32058~300|32058~300|32021~300|32022~300|32180~300|32140~300|0~300,10006~265|23204~1,10005~195000~1|10006~430~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
952,0,1168105,0,32219,32235~300|32019~300|32260~300|32300~300|32219~300|32300~300|0~300,10006~265|23104~1,10005~195000~1|10006~430~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
953,0,1168105,0,32300,32060~300|32059~300|32470~300|32180~300|32300~300|32062~300|0~300,10006~265|23304~1,10005~195000~1|10006~430~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
954,0,1168105,0,32023,32445~300|32019~300|32142~300|32022~300|32023~300|32024~300|0~300,10006~265|23404~1,10005~195000~1|10006~430~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
955,1,1168105,0,32217,32020~300|32301~300|32141~300|32217~300|32217~300|32260~300|0~300,10006~530|23204~1|23104~1|23304~1|23404~1,10005~195000~1|10006~430~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
956,0,1168105,0,32061,32236~300|32324~300|32022~300|32260~300|32061~300|32141~300|0~300,10006~265|23204~1,10005~196000~1|10006~432~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
957,0,1168105,0,32180,32020~300|32235~300|32024~300|30256~300|32180~300|32236~300|0~300,10006~265|23104~1,10005~196000~1|10006~432~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
958,0,1168105,0,32341,32445~300|32019~300|32470~300|32024~300|32341~300|32260~300|0~300,10006~265|23304~1,10005~196000~1|10006~432~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
959,0,1168105,0,32260,32059~300|32019~300|32470~300|30256~300|32260~300|32063~300|0~300,10006~265|23404~1,10005~196000~1|10006~432~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
960,1,1168105,31141,31141,32138~300|32019~300|0~300|0~300|0~300|0~300|31141~305,10006~530|23204~1|23104~1|23304~1|23404~1,10005~196000~1|10006~432~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
961,0,1168105,0,32341,32235~300|32060~300|32141~300|32061~300|32341~300|32260~300|0~300,10006~265|23204~1,10005~197000~1|10006~434~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
962,0,1168105,0,32142,32236~300|32341~300|32061~300|32025~300|32142~300|30256~300|0~300,10006~265|23104~1,10005~197000~1|10006~434~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
963,0,1168105,0,32141,32137~300|32058~300|32060~300|32060~300|32141~300|32219~300|0~300,10006~265|23304~1,10005~197000~1|10006~434~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
964,0,1168105,0,32300,32020~300|32136~300|32300~300|32260~300|32300~300|32061~300|0~300,10006~265|23404~1,10005~197000~1|10006~434~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
965,1,1168105,0,32300,32059~300|32060~300|32023~300|32061~300|32300~300|32217~300|0~300,10006~530|23204~1|23104~1|23304~1|23404~1,10005~197000~1|10006~434~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
966,0,1168105,0,32021,32301~300|32236~300|32142~300|32023~300|32021~300|32217~300|0~300,10006~265|23204~1,10005~198000~1|10006~436~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
967,0,1168105,0,32022,32019~300|32138~300|32300~300|32236~300|32022~300|32470~300|0~300,10006~265|23104~1,10005~198000~1|10006~436~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
968,0,1168105,0,32324,32235~300|32138~300|32064~300|32341~300|32324~300|32470~300|0~300,10006~265|23304~1,10005~198000~1|10006~436~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
969,0,1168105,0,32022,32235~300|32059~300|32260~300|32021~300|32022~300|32021~300|0~300,10006~265|23404~1,10005~198000~1|10006~436~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
970,1,1168105,31142,31142,32020~300|32235~300|0~300|0~300|0~300|0~300|31142~305,10006~530|23204~1|23104~1|23304~1|23404~1,10005~198000~1|10006~436~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
971,0,1168105,0,32341,32059~300|32137~300|32236~300|32219~300|32341~300|32300~300|0~300,10006~265|23204~1,10005~199000~1|10006~438~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
972,0,1168105,0,32063,32021~300|32324~300|32060~300|32260~300|32063~300|32022~300|0~300,10006~265|23104~1,10005~199000~1|10006~438~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
973,0,1168105,0,32021,32060~300|32059~300|32141~300|32341~300|32021~300|30256~300|0~300,10006~265|23304~1,10005~199000~1|10006~438~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
974,0,1168105,0,30256,32235~300|32058~300|32060~300|32217~300|30256~300|32260~300|0~300,10006~265|23404~1,10005~199000~1|10006~438~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
975,1,1168105,0,32341,32301~300|32060~300|32023~300|32180~300|32341~300|32060~300|0~300,10006~530|23204~1|23104~1|23304~1|23404~1,10005~199000~1|10006~438~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
976,0,1168105,0,32025,32059~300|32058~300|32342~300|32470~300|32025~300|32023~300|0~300,10006~265|23204~1,10005~200000~1|10006~440~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
977,0,1168105,0,32062,32019~300|32445~300|32324~300|32341~300|32062~300|32300~300|0~300,10006~265|23104~1,10005~200000~1|10006~440~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
978,0,1168105,0,32341,32060~300|32021~300|32022~300|32236~300|32341~300|32300~300|0~300,10006~265|23304~1,10005~200000~1|10006~440~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
979,0,1168105,0,32021,32020~300|32341~300|32021~300|30256~300|32021~300|32260~300|0~300,10006~265|23404~1,10005~200000~1|10006~440~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
980,1,1168105,31220,31220,32060~300|32020~300|0~300|0~300|0~300|0~300|31220~305,10006~535|23204~1|23104~1|23304~1|23404~1,10005~200000~1|10006~440~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
981,0,1168105,0,32341,32301~300|32136~300|32236~300|32341~300|32341~300|32024~300|0~300,10006~265|23204~1,10005~201000~1|10006~442~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
982,0,1168105,0,32300,32236~300|32301~300|32219~300|32060~300|32300~300|30256~300|0~300,10006~265|23104~1,10005~201000~1|10006~442~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
983,0,1168105,0,32061,32060~300|32059~300|32341~300|32470~300|32061~300|32342~300|0~300,10006~265|23304~1,10005~201000~1|10006~442~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
984,0,1168105,0,32064,32235~300|32445~300|32023~300|32022~300|32064~300|32022~300|0~300,10006~265|23404~1,10005~201000~1|10006~442~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
985,1,1168105,0,32025,32058~300|32136~300|32470~300|32324~300|32025~300|32342~300|0~300,10006~535|23204~1|23104~1|23304~1|23404~1,10005~201000~1|10006~442~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
986,0,1168105,0,32062,32137~300|32301~300|32324~300|32023~300|32062~300|32062~300|0~300,10006~265|23204~1,10005~202000~1|10006~444~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
987,0,1168105,0,32025,32324~300|32020~300|32236~300|32470~300|32025~300|32022~300|0~300,10006~265|23104~1,10005~202000~1|10006~444~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
988,0,1168105,0,30256,32021~300|32324~300|32060~300|32220~300|30256~300|32341~300|0~300,10006~265|23304~1,10005~202000~1|10006~444~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
989,0,1168105,0,32063,32324~300|32138~300|32324~300|32341~300|32063~300|32180~300|0~300,10006~265|23404~1,10005~202000~1|10006~444~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
990,1,1168105,31021,31021,32059~300|32324~300|0~300|0~300|0~300|0~300|31021~305,10006~535|23204~1|23104~1|23304~1|23404~1,10005~202000~1|10006~444~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
991,0,1168105,0,32022,32235~300|32020~300|32300~300|32217~300|32022~300|32236~300|0~300,10006~265|23204~1,10005~203000~1|10006~446~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
992,0,1168105,0,32341,32060~300|32301~300|32180~300|32023~300|32341~300|32220~300|0~300,10006~265|23104~1,10005~203000~1|10006~446~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
993,0,1168105,0,32470,32136~300|32138~300|32300~300|32220~300|32470~300|30256~300|0~300,10006~265|23304~1,10005~203000~1|10006~446~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
994,0,1168105,0,32219,32138~300|32019~300|32140~300|32021~300|32219~300|32470~300|0~300,10006~265|23404~1,10005~203000~1|10006~446~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
995,1,1168105,0,32142,32060~300|32445~300|30256~300|32061~300|32142~300|32470~300|0~300,10006~535|23204~1|23104~1|23304~1|23404~1,10005~203000~1|10006~446~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
996,0,1168105,0,32300,32060~300|32019~300|32219~300|30256~300|32300~300|32022~300|0~300,10006~265|23204~1,10005~204000~1|10006~448~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
997,0,1168105,0,32022,32058~300|32236~300|32140~300|32219~300|32022~300|32260~300|0~300,10006~265|23104~1,10005~204000~1|10006~448~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
998,0,1168105,0,32022,32236~300|32341~300|32022~300|32141~300|32022~300|32236~300|0~300,10006~265|23304~1,10005~204000~1|10006~448~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
999,0,1168105,0,32470,32021~300|32019~300|32324~300|32342~300|32470~300|32062~300|0~300,10006~265|23404~1,10005~204000~1|10006~448~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
1000,1,1168105,31300,31300,32021~300|32136~300|0~300|0~300|0~300|0~300|31300~305,10006~535|23204~1|23104~1|23304~1|23404~1,10005~204000~1|10006~448~1|20044~1~0.45|20043~2~0.45|20042~3~0.45
