Id,lv,txt_Name,icon,txt_Des,skillFunc,skillType,distance,buffShow,nextSkill,skillAnim,bulletType,bulletJsonName,skillCharge,hitShake,powerRatio,kamiSound
317512,2,神迹,ui_passiveSkill_178,对随机3个敌人造成125%攻击的伤害，恢复自身111%攻击的生命值,3175121|3175122,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
317513,3,神迹,ui_passiveSkill_178,对随机3个敌人造成137%攻击的伤害，恢复自身122%攻击的生命值,3175131|3175132,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
317514,4,神迹,ui_passiveSkill_178,对随机3个敌人造成152%攻击的伤害，恢复自身135%攻击的生命值,3175141|3175142,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
317521,1,圣盾,ui_passiveSkill_251,减伤+8%，持续到战斗结束，受击时反弹30%伤害给攻击者,3175211|3175212,passive,2,,,,,,,,,
317522,2,圣盾,ui_passiveSkill_251,减伤+9%，持续到战斗结束，受击时反弹30%伤害给攻击者,3175221|3175222,passive,2,,,,,,,,,
317523,3,圣盾,ui_passiveSkill_251,减伤+10%，持续到战斗结束，受击时反弹30%伤害给攻击者,3175231|3175232,passive,2,,,,,,,,,
317524,4,圣盾,ui_passiveSkill_251,减伤+12%，持续到战斗结束，受击时反弹30%伤害给攻击者,3175241|3175242,passive,2,,,,,,,,,
317531,1,生命提升,ui_passiveSkill_hp,生命+10%,11403,passive,2,,,,,,,,,
317532,2,生命提升,ui_passiveSkill_hp,生命+15%,11404,passive,2,,,,,,,,,
317533,3,生命提升,ui_passiveSkill_hp,生命+20%,11405,passive,2,,,,,,,,,
317534,4,生命提升,ui_passiveSkill_hp,生命+25%，防御+11%,11406|11204,passive,2,,,,,,,,,
317541,1,荣光,ui_passiveSkill_225,使己方所有目标攻击+4%，最大生命+4%，持续到战斗结束，使己方光系英雄速度+4%，最大生命+10%，持续到战斗结束,3175411|3175412,passive,2,,,,,,,,,
317542,2,荣光,ui_passiveSkill_225,使己方所有目标攻击+5%，最大生命+5%，持续到战斗结束，使己方光系英雄速度+4%，最大生命+11%，持续到战斗结束,3175421|3175422,passive,2,,,,,,,,,
317543,3,荣光,ui_passiveSkill_225,使己方所有目标攻击+5%，最大生命+5%，持续到战斗结束，使己方光系英雄速度+5%，最大生命+12%，持续到战斗结束,3175431|3175432,passive,2,,,,,,,,,
317544,4,荣光,ui_passiveSkill_225,使己方所有目标攻击+6%，最大生命+6%，持续到战斗结束，使己方光系英雄速度+5%，最大生命+14%，持续到战斗结束,3175441|3175442,passive,2,,,,,,,,,
317551,1,神圣赞美诗,ui_passiveSkill_107,每3回合就在回合结束时为自身附加最大生命65%的护盾,3175511,passive,2,,,,,,,,,
317601,1,,,,3180011,normal,1,,,attack_1,1,,,,,
317611,1,神罚,ui_skill_176,,3180011,special,2,,,attack_2,2,sp_magicball,,,,
317612,2,,ui_skill_176,,3180011,special,2,,,attack_2,,,,,,
317613,3,,ui_skill_176,,3180011,special,2,,,attack_2,,,,,,
317614,4,,ui_skill_176,,3180011,special,2,,,attack_2,,,,,,
317621,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317622,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317623,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317624,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317631,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
317632,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
317633,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
317634,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
317641,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317642,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317643,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317644,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317651,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317652,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317653,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317654,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317701,1,,,,3177011,normal,2,,,attack_1,2,sp_magicball,,,,
317711,1,神之眼,ui_skill_177,对后排随机2个敌人造成106%攻击的伤害，使目标攻击-21%，持续2回合,3177111|3177112,special,2,,,attack_2,4,sp_sk_hit_life_absorb_green,,,,
317712,2,神之眼,ui_skill_177,对后排随机2个敌人造成116%攻击的伤害，使目标攻击-24%，持续2回合,3177121|3177122,special,2,,,attack_2,4,sp_sk_hit_life_absorb_green,,,,
317713,3,神之眼,ui_skill_177,对后排随机2个敌人造成128%攻击的伤害，使目标攻击-27%，持续2回合,3177131|3177132,special,2,,,attack_2,4,sp_sk_hit_life_absorb_green,,,,
317721,1,意念集中,ui_passiveSkill_231,攻击时使目标攻击-17%，持续2回合,3177211,passive,2,,,,,,,,,
317722,2,意念集中,ui_passiveSkill_231,攻击时使目标攻击-20%，持续2回合,3177221,passive,2,,,,,,,,,
317723,3,意念集中,ui_passiveSkill_231,攻击时使目标攻击-22%，持续2回合,3177231,passive,2,,,,,,,,,
317731,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
317732,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
317733,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
317741,1,光辉,ui_passiveSkill_252,受到攻击时使攻击者攻击-17%，持续2回合,3177411,passive,2,,,,,,,,,
317742,2,光辉,ui_passiveSkill_252,受到攻击时使攻击者攻击-20%，持续2回合,3177421,passive,2,,,,,,,,,
317743,3,光辉,ui_passiveSkill_252,受到攻击时使攻击者攻击-22%，持续2回合,3177431,passive,2,,,,,,,,,
317801,1,,,,3178011,normal,2,,,attack_1,3,sp_178_attack_fly,,,,
317811,1,神威天光,ui_skill_178,对后排敌人造成91%攻击的伤害，25%几率使目标眩晕，无法行动，持续2回合,3178111|3178112,special,2,,,attack_2,3,sp_178_skill_fly,,,,
317812,2,神威天光,ui_skill_178,对后排敌人造成99%攻击的伤害，25%几率使目标眩晕，无法行动，持续2回合,3178121|3178122,special,2,,,attack_2,3,sp_178_skill_fly,,,,
317813,3,神威天光,ui_skill_178,对后排敌人造成109%攻击的伤害，25%几率使目标眩晕，无法行动，持续2回合,3178131|3178132,special,2,,,attack_2,3,sp_178_skill_fly,,,,
317814,4,神威天光,ui_skill_178,对后排敌人造成121%攻击的伤害，25%几率使目标眩晕，无法行动，持续2回合,3178141|3178142,special,2,,,attack_2,3,sp_178_skill_fly,,,,
317821,1,心灵沐浴,ui_passiveSkill_179,攻击时使自身技能增伤+3%，持续到战斗结束,3178211,passive,2,,,,,,,,,
317822,2,心灵沐浴,ui_passiveSkill_179,攻击时使自身技能增伤+5%，持续到战斗结束,3178221,passive,2,,,,,,,,,
317823,3,心灵沐浴,ui_passiveSkill_179,攻击时使自身技能增伤+8%，持续到战斗结束,3178231,passive,2,,,,,,,,,
317824,4,心灵沐浴,ui_passiveSkill_179,攻击时使自身技能增伤+12%，持续到战斗结束,3178241,passive,2,,,,,,,,,
317831,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
317832,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
317833,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
317834,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
317841,1,意志摧毁,ui_passiveSkill_253,受到攻击时使自身技能增伤+4%，持续2回合,3178411,passive,2,,,,,,,,,
317842,2,意志摧毁,ui_passiveSkill_253,受到攻击时使自身技能增伤+4%，持续2回合,3178421,passive,2,,,,,,,,,
317843,3,意志摧毁,ui_passiveSkill_253,受到攻击时使自身技能增伤+5%，持续2回合,3178431,passive,2,,,,,,,,,
317844,4,意志摧毁,ui_passiveSkill_253,受到攻击时使自身技能增伤+6%，持续2回合,3178441,passive,2,,,,,,,,,
317851,1,奥术护盾,ui_passiveSkill_280,症状减伤+9%，减伤+6%，受疗效果+15%，持续到战斗结束,3178511,passive,2,,,,,,,,,
317901,1,,,,3179011,normal,2,,,attack_1,2,sp_arrow,,,,
317911,1,神圣制裁者,ui_skill_16,对防御最低的3个敌人造成85%攻击的伤害，标记目标，使其攻击时受到攻击15%的伤害，持续1回合，暴击+35%，持续2回合,3179111|3179112|3179113,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd,,,,
317912,2,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
317913,3,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
317914,4,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
317921,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317922,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317923,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317924,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
317931,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
317932,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
317933,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
317934,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
317941,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317942,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317943,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317944,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
317951,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317952,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317953,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
317954,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
318001,1,,,,3180011,normal,2,,,attack_1,2,sp_bt_bladelight2_staff,,,,
318002,2,,,,3180011|3180022,normal,2,,,attack_1,2,sp_bt_bladelight2_staff,,,,
318003,3,,,,3180011|3180032,normal,2,,,attack_1,2,sp_bt_bladelight2_staff,,,,
318004,4,,,,3180011|3180042,normal,2,,,attack_1,2,sp_bt_bladelight2_staff,,,,
318011,1,神圣庇护,ui_skill_180,对随机3个敌人造成97%攻击的伤害，恢复我方全体37%攻击的生命值,3180111|3180112,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318012,2,神圣庇护,ui_skill_180,对随机3个敌人造成106%攻击的伤害，恢复我方全体41%攻击的生命值,3180121|3180122,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318013,3,神圣庇护,ui_skill_180,对随机3个敌人造成116%攻击的伤害，恢复我方全体45%攻击的生命值,3180131|3180132,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318021,1,虔诚,ui_passiveSkill_234,普攻时恢复自身101%攻击的生命,3180211,passive,2,,,,,,,,,
318022,2,虔诚,ui_passiveSkill_234,普攻时恢复自身111%攻击的生命,3180221,passive,2,,,,,,,,,
318023,3,虔诚,ui_passiveSkill_234,普攻时恢复自身122%攻击的生命,3180231,passive,2,,,,,,,,,
318031,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
318032,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
318033,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
318041,1,灌注,ui_passiveSkill_255,受到攻击时回复自身18%攻击的血量,3180411,passive,2,,,,,,,,,
318042,2,灌注,ui_passiveSkill_255,受到攻击时回复自身19%攻击的血量,3180421,passive,2,,,,,,,,,
318043,3,灌注,ui_passiveSkill_255,受到攻击时回复自身21%攻击的血量,3180431,passive,2,,,,,,,,,
318101,1,,,,3181011,normal,2,,,attack_1,2,sp_bt_bladelight2_staff,,,,
318111,1,永恒的爱,ui_passiveSkill_225,对单个敌人造成128%攻击的伤害，为我方生命百分比最低的3个目标恢复78%攻击+10%最大生命的血量，对罗密欧额外恢复20%最大生命的血量，且使其攻击+17%，持续1回合,3181111|3181112|3181113|3181114,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318112,2,,ui_skill_118,,3180011,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318113,3,,ui_skill_118,,3180011,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318114,4,,ui_skill_118,,3180011,special,2,,,attack_2,4,sp_sk_hit_blueexplor_green,,,,
318121,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
318122,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
318123,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
318124,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
318131,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
318132,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
318133,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
318134,4,防御提升,ui_passiveSkill_physicalDefence,防御+15%，生命+20%,11206|11405,passive,2,,,,,,,,,
318141,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
318142,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
318143,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
318144,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
318151,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
318152,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
318153,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
318154,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
331901,1,,,,3319011,normal,1,,,attack_1,1,,,,,
331911,1,飞龙斩,ui_passiveSkill_204,对攻击最高的1个敌人造成304%攻击的伤害,3319111,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
331912,2,飞龙斩,ui_passiveSkill_204,对攻击最高的1个敌人造成332%攻击的伤害,3319121,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
331913,3,飞龙斩,ui_passiveSkill_204,对攻击最高的1个敌人造成365%攻击的伤害,3319131,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
331914,4,飞龙斩,ui_passiveSkill_204,对攻击最高的1个敌人造成405%攻击的伤害,3319141,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
331921,1,神龙枪法,ui_passiveSkill_89,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将50%伤害转化为自身血量,3319211,passive,2,,,,,,,,,
331922,2,神龙枪法,ui_passiveSkill_89,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将70%伤害转化为自身血量,3319221,passive,2,,,,,,,,,
331923,3,神龙枪法,ui_passiveSkill_89,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将90%伤害转化为自身血量,3319231,passive,2,,,,,,,,,
331924,4,神龙枪法,ui_passiveSkill_89,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将120%伤害转化为自身血量,3319241,passive,2,,,,,,,,,
331931,1,生命提升,ui_passiveSkill_hp,生命+10%,11403,passive,2,,,,,,,,,
331932,2,生命提升,ui_passiveSkill_hp,生命+15%,11404,passive,2,,,,,,,,,
331933,3,生命提升,ui_passiveSkill_hp,生命+20%,11405,passive,2,,,,,,,,,
331934,4,生命提升,ui_passiveSkill_hp,生命+25%，防御+11%,11406|11204,passive,2,,,,,,,,,
331941,1,神龙守护,ui_passiveSkill_208,队友死亡时15%几率以20%的生命复活,3319411,passive,2,,,,,,,,,
331942,2,神龙守护,ui_passiveSkill_208,队友死亡时20%几率以20%的生命复活,3319421,passive,2,,,,,,,,,
331943,3,神龙守护,ui_passiveSkill_208,队友死亡时25%几率以20%的生命复活,3319431,passive,2,,,,,,,,,
331944,4,神龙守护,ui_passiveSkill_208,队友死亡时30%几率以20%的生命复活,3319441,passive,2,,,,,,,,,
331951,1,龙怒,ui_skill_79,攻击时50%几率将生命低于25%的目标斩杀，对boss无效,3319511,passive,2,,,,,,,,,
332001,1,,,,3320011,normal,1,,,attack_1,1,,,,,
332011,1,光明审判,ui_passiveSkill_225,对后排敌人造成87%攻击的伤害，锁定其中2个目标，使目标增伤-8%，持续1回合,3320111|3320112,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332012,2,,ui_passiveSkill_225,,3180011,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332013,3,,ui_passiveSkill_225,,3180011,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332014,4,,ui_passiveSkill_225,,3180011,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332021,1,队友复活,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332022,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332023,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332024,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332031,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
332032,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
332033,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
332034,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
332041,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332042,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332043,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332044,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332051,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
332052,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
332053,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
332054,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
332101,1,,,,3321011,normal,2,,,attack_1,2,sp_110_attack_fly,,,,
332102,2,,,，100%几率使目标混乱，行动时敌我目标调换，持续1回合,3321021|3321022,normal,2,,,attack_1,2,sp_110_attack_fly,,,,
332111,1,移形换影,ui_skill_63,对前排随机1个敌人和后排随机1个敌人造成139%攻击的伤害，若目标为战士和游侠，使目标防御-21%，持续2回合,3321111|3321112,special,2,,,attack_2,4,sp_sk_hit_blueexplor,,,,
332112,2,移形换影,ui_skill_63,对前排随机1个敌人和后排随机1个敌人造成152%攻击的伤害，若目标为战士和游侠，使目标防御-24%，持续2回合,3321121|3321122,special,2,,,attack_2,4,sp_sk_hit_blueexplor,,,,
332113,3,移形换影,ui_skill_63,对前排随机1个敌人和后排随机1个敌人造成167%攻击的伤害，若目标为战士和游侠，使目标防御-27%，持续2回合,3321131|3321132,special,2,,,attack_2,4,sp_sk_hit_blueexplor,,,,
332114,4,移形换影,ui_skill_63,对前排随机1个敌人和后排随机1个敌人造成185%攻击的伤害，若目标为战士和游侠，使目标防御-30%，持续2回合,3321141|3321142,special,2,,,attack_2,4,sp_sk_hit_blueexplor,,,,
332121,1,圣光守护,ui_passiveSkill_280,施放技能时65%几率为我方后排最大生命15%的护盾,3321211,passive,2,,,,,,,,,
332122,2,圣光守护,ui_passiveSkill_280,施放技能时65%几率为我方后排最大生命25%的护盾,3321221,passive,2,,,,,,,,,
332123,3,圣光守护,ui_passiveSkill_280,施放技能时65%几率为我方后排最大生命35%的护盾,3321231,passive,2,,,,,,,,,
332124,4,圣光守护,ui_passiveSkill_280,施放技能时65%几率为我方后排最大生命50%的护盾,3321241,passive,2,,,,,,,,,
332131,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
332132,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
332133,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
332134,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
332141,1,背水一战,ui_passiveSkill_136,受击时使自身怒气+30,3321411,passive,2,,,,,,,,,
332142,2,背水一战,ui_passiveSkill_136,受击时使自身怒气+40,3321421,passive,2,,,,,,,,,
332143,3,背水一战,ui_passiveSkill_136,受击时使自身怒气+50,3321431,passive,2,,,,,,,,,
332144,4,背水一战,ui_passiveSkill_136,受击时使自身怒气+65,3321441,passive,2,,,,,,,,,
332151,1,混乱惩击,ui_passiveSkill_253,普攻时优先攻击后排随机目标，100%几率使目标混乱，行动时敌我目标调换，持续1回合,3321511,passive,2,,,,,,,,,
332201,1,,,,3322011,normal,2,,,attack_1,2,sp_arrow,,,,
332211,1,精准射击,ui_passiveSkill_60,对伤害减免最低的敌人造成186%攻击的伤害，使自身暴击+35%，持续2回合,3322111|3322112,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
332212,2,精准射击,ui_passiveSkill_60,对伤害减免最低的敌人造成203%攻击的伤害，使自身暴击+40%，持续2回合,3322121|3322122,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
332213,3,精准射击,ui_passiveSkill_60,对伤害减免最低的敌人造成223%攻击的伤害，使自身暴击+45%，持续2回合,3322131|3322132,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
332214,4,精准射击,ui_passiveSkill_60,对伤害减免最低的敌人造成248%攻击的伤害，使自身暴击+50%，持续2回合,3322141|3322142,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
332221,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332222,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332223,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332224,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
332231,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
332232,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
332233,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
332234,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
332241,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332242,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332243,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332244,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
332251,1,额外行动,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
332301,1,,,,3323011,normal,2,,,attack_1,2,sp_213_attack_fly,,,,
332311,1,避难所,ui_passiveSkill_108,对单个敌人造成228%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态,3323111|3323112,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332312,2,避难所,ui_passiveSkill_108,对单个敌人造成249%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态,3323121|3323122,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332313,3,避难所,ui_passiveSkill_108,对单个敌人造成273%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态,3323131|3323132,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332314,4,避难所,ui_passiveSkill_108,对单个敌人造成304%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态,3323141|3323142,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332315,5,避难所,ui_passiveSkill_108,对单个敌人造成228%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态，主动技能可治疗目标30%攻击+23%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323111|3323112|3323151|3323113,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332316,6,避难所,ui_passiveSkill_108,对单个敌人造成249%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态，主动技能可治疗目标33%攻击+25%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323121|3323122|3323161|3323123,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332317,7,避难所,ui_passiveSkill_108,对单个敌人造成273%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态，主动技能可治疗目标36%攻击+27%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323131|3323132|3323171|3323133,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332318,8,避难所,ui_passiveSkill_108,对单个敌人造成304%攻击的伤害，驱散自己和攻击最高的1名队友身上所有负面状态，主动技能可治疗目标41%攻击+30%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323141|3323142|3323181|3323143,special,2,,,attack_2,4,sp_sk_hit_fire_sword_yellow,,,,
332321,1,神圣召唤,ui_skill_180,生命和攻击最高的队友死亡时60%几率以30%的生命复活,3323211,passive,2,,,,,,,,,
332322,2,神圣召唤,ui_skill_180,生命和攻击最高的队友死亡时60%几率以45%的生命复活,3323221,passive,2,,,,,,,,,
332323,3,神圣召唤,ui_skill_180,生命和攻击最高的队友死亡时60%几率以70%的生命复活,3323231,passive,2,,,,,,,,,
332324,4,神圣召唤,ui_skill_180,生命和攻击最高的队友死亡时60%几率以100%的生命复活,3323241,passive,2,,,,,,,,,
332331,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
332332,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
332333,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
332334,4,防御提升,ui_passiveSkill_physicalDefence,防御+15%，生命+20%,11206|11405,passive,2,,,,,,,,,
332341,1,强化召唤,ui_passiveSkill_251,主动技能可治疗目标30%攻击+23%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323411,passive,2,,,,,,,,,
332342,2,强化召唤,ui_passiveSkill_251,主动技能可治疗目标33%攻击+25%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323421,passive,2,,,,,,,,,
332343,3,强化召唤,ui_passiveSkill_251,主动技能可治疗目标36%攻击+27%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323431,passive,2,,,,,,,,,
332344,4,强化召唤,ui_passiveSkill_251,主动技能可治疗目标41%攻击+30%最大生命的血量，并使其无敌，免疫所有伤害，持续1回合,3323441,passive,2,,,,,,,,,
332351,1,生命流转,ui_skill_217,回合开始时，若己方血量最低的单位为全场最低，则75%概率将其生命与对方血量最高者互换；最大生命相差3倍内有效，对boss无效,3323511,passive,2,,,,,,,,,
332401,1,,,,3324011,normal,1,,,attack_1,1,,,,,
332411,1,光明决心,ui_passiveSkill_158,对随机2个敌人造成131%攻击的伤害，此外对防御最低的敌人造成90%攻击的伤害,3324111|3324112,special,2,,,attack_2,4,sp_331_attack2_hit,,,,
