id,txt_Name,txt_Desc,icon,group,overlap,priority,round,buffType,dispel,attribute,func,controlType,deathDrop,noFollow,activeJson,activeName,heroAct,persistJson,position
3214511,,防御+30%,,3214511,1,10,9999,1|30|301,,1200~0.3,,,,,,,,,
3214512,,回合开始时回复2%最大生命的血量,,3214512,1,10,9999,1|50|501,,,buff_roundStartDmgBuff~cure~1~1_self_1~1~maxLife~-0.02,,,,,,,,
3214513,,行动开始时回复5%最大生命的血量,,3214513,1,10,9999,1|50|501,,,buff_actStartDmgBuff~cure~1_self_1~1~maxLife~-0.05,,,,,,,,
3215112,攻防降低,攻击-9%，防御-9%,buff_atkDown,3215112,1,10,2,2|30|302,1,1000~-0.09|1200~-0.09,,,1,,,,,,
3215122,攻防降低,攻击-11%，防御-11%,buff_atkDown,3215122,1,10,2,2|30|302,1,1000~-0.11|1200~-0.11,,,1,,,,,,
3215132,攻防降低,攻击-12%，防御-12%,buff_atkDown,3215132,1,10,2,2|30|302,1,1000~-0.12|1200~-0.12,,,1,,,,,,
3215142,攻防降低,攻击-14%，防御-14%,buff_atkDown,3215142,1,10,2,2|30|302,1,1000~-0.14|1200~-0.14,,,1,,,,,,
3217112,偷取防御,偷取自身10%防御，加到与自身对应位置的敌方目标身上，持续2回合,buff_defenDown,3217112,1,10,2,2|30|302,1,,buff_steal~pos~12~0.1~2,,,,,,,,
3217122,偷取防御,偷取自身20%防御，加到与自身对应位置的敌方目标身上，持续2回合,buff_defenDown,3217112,1,20,2,2|30|302,1,,buff_steal~pos~12~0.2~2,,,,,,,,
3217132,偷取防御,偷取自身30%防御，加到与自身对应位置的敌方目标身上，持续2回合,buff_defenDown,3217112,1,30,2,2|30|302,1,,buff_steal~pos~12~0.3~2,,,,,,,,
3217211,,队友死亡时使自身暴击+35%，持续2回合,,3217211,1,10,9999,1|50|501,,,buff_deathExtraBuff~teammate~1~1_self_1~1~3217212,,,,,,,,
3217221,,队友死亡时使自身暴击+40%，持续2回合,,3217211,1,20,9999,1|50|501,,,buff_deathExtraBuff~teammate~1~1_self_1~1~3217222,,,,,,,,
3217231,,队友死亡时使自身暴击+45%，持续2回合,,3217211,1,30,9999,1|50|501,,,buff_deathExtraBuff~teammate~1~1_self_1~1~3217232,,,,,,,,
3217212,暴击提升,暴击+35%,buff_critUp,3217212,1,10,2,1|30|301,1,20~0.35,,,1,,,,,,
3217222,暴击提升,暴击+40%,buff_critUp,3217212,1,20,2,1|30|301,1,20~0.4,,,1,,,,,,
3217232,暴击提升,暴击+45%,buff_critUp,3217212,1,30,2,1|30|301,1,20~0.45,,,1,,,,,,
3217411,,击杀目标时使自身暴伤+35%，持续2回合,,3217411,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self|kill~1~1_self_1~1~3217412,,,,,,,,
3217421,,击杀目标时使自身暴伤+40%，持续2回合,,3217411,1,20,9999,1|50|501,,,buff_atkExtraBuff~atker_self|kill~1~1_self_1~1~3217422,,,,,,,,
3217431,,击杀目标时使自身暴伤+45%，持续2回合,,3217411,1,30,9999,1|50|501,,,buff_atkExtraBuff~atker_self|kill~1~1_self_1~1~3217432,,,,,,,,
3217412,爆伤提升,暴伤+35%,buff_critUp,3217412,1,10,2,1|30|301,1,21~0.35,,,1,,,,,,
3217422,爆伤提升,暴伤+40%,buff_critUp,3217412,1,20,2,1|30|301,1,21~0.4,,,1,,,,,,
3217432,爆伤提升,暴伤+45%,buff_critUp,3217412,1,30,2,1|30|301,1,21~0.45,,,1,,,,,,
3219112,攻击后排,可越过前排直接攻击后排,buff_commonUp,3219112,1,10,2,1|50|501,1,,buff_atkTargetBack,,1,,,,,,
3219211,,生命高于70%时，使自身暴击+15%，暴伤+15%,,3219211,1,10,9999,1|30|301,,,buff_attrCond~hpPoint_gt_0.7~20_0.15|21_0.15,,,,,,,,
3219221,,生命高于70%时，使自身暴击+25%，暴伤+25%,,3219211,1,20,9999,1|30|301,,,buff_attrCond~hpPoint_gt_0.7~20_0.25|21_0.25,,,,,,,,
3219231,,生命高于70%时，使自身暴击+40%，暴伤+40%,,3219211,1,30,9999,1|30|301,,,buff_attrCond~hpPoint_gt_0.7~20_0.4|21_0.4,,,,,,,,
3219411,,生命低于30%时，使自身攻击+20%,,3219411,1,10,9999,1|30|301,,,buff_attrCond~hpPoint_lt_0.3~1000_0.2,,,,,,,,
3219421,,生命低于30%时，使自身攻击+35%,,3219411,1,20,9999,1|30|301,,,buff_attrCond~hpPoint_lt_0.3~1000_0.35,,,,,,,,
3219431,,生命低于30%时，使自身攻击+60%,,3219411,1,30,9999,1|30|301,,,buff_attrCond~hpPoint_lt_0.3~1000_0.6,,,,,,,,
3220113,吸血,攻击时将10%伤害转化为自身血量,buff_commonUp,3220113,1,10,2,1|50,1,,buff_vampire~null~skillDmg~0.1,,1,,,,,,
3220123,吸血,攻击时将15%伤害转化为自身血量,buff_commonUp,3220113,1,20,2,1|50,1,,buff_vampire~null~skillDmg~0.15,,1,,,,,,
3220133,吸血,攻击时将20%伤害转化为自身血量,buff_commonUp,3220113,1,30,2,1|50,1,,buff_vampire~null~skillDmg~0.2,,1,,,,,,
3220143,吸血,攻击时将20%伤害转化为自身血量,buff_commonUp,3220143,1,10,2,1|50,1,,buff_vampire~null~skillDmg~0.2,,1,,,,,,
3220153,吸血,攻击时将30%伤害转化为自身血量,buff_commonUp,3220143,1,20,2,1|50,1,,buff_vampire~null~skillDmg~0.3,,1,,,,,,
3220163,吸血,攻击时将40%伤害转化为自身血量,buff_commonUp,3220143,1,30,2,1|50,1,,buff_vampire~null~skillDmg~0.4,,1,,,,,,
3220411,,受到致命伤害无效，每场战斗只触发1次；,,3220411,1,10,9999,1|50|501,,,buff_immuneDeath,,,,,,,,
3220421,,受到致命伤害无效，每场战斗只触发1次；,,3220411,1,20,9999,1|50|501,,,buff_immuneDeath,,,,,,,,
3220431,,受到致命伤害无效，每场战斗只触发1次；,,3220411,1,30,9999,1|50|501,,,buff_immuneDeath,,,,,,,,
3220412,,最大生命+21%,,3220412,1,10,9999,1|30|301,,1400~0.21,,,,,,,,,
3220422,,最大生命+24%,,3220412,1,20,9999,1|30|301,,1400~0.24,,,,,,,,,
3220432,,最大生命+27%,,3220412,1,30,9999,1|30|301,,1400~0.27,,,,,,,,,
3235112,回怒降低,回怒-42%,buff_checkAnger,3235112,1,10,2,2|30|302,1,26~-0.42,,,1,,,,,,
3235122,回怒降低,回怒-48%,buff_checkAnger,3235112,1,20,2,2|30|302,1,26~-0.48,,,1,,,,,,
3235132,回怒降低,回怒-54%,buff_checkAnger,3235112,1,30,2,2|30|302,1,26~-0.54,,,1,,,,,,
3235142,回怒降低,回怒-60%,buff_checkAnger,3235112,1,40,2,2|30|302,1,26~-0.6,,,1,,,,,,
3235113,冰冷防护,每损失30%的生命，为自身附加最大生命25%的护盾，持续2回合,,3235113,1,10,9999,1|50|501,,,buff_hpReduceBuff~0.3~1~2~1~3235114,,1,,,,,,
3235123,冰冷防护,每损失30%的生命，为自身附加最大生命25%的护盾，持续2回合,,3235113,1,20,9999,1|50|501,,,buff_hpReduceBuff~0.3~1~2~1~3235124,,1,,,,,,
3235133,冰冷防护,每损失30%的生命，为自身附加最大生命25%的护盾，持续2回合,,3235113,1,30,9999,1|50|501,,,buff_hpReduceBuff~0.3~1~2~1~3235134,,1,,,,,,
3235143,冰冷防护,每损失30%的生命，为自身附加最大生命25%的护盾，持续2回合,,3235113,1,40,9999,1|50|501,,,buff_hpReduceBuff~0.3~1~2~1~3235144,,1,,,,,,
3235114,护盾,为自身附加最大生命25%的护盾，持续2回合,buff_shield,3235114,1,10,2,1|40,1,,buff_attrToShield~self~14~0.25,,1,,,,,sp_shield,scale
3235124,护盾,为自身附加最大生命25%的护盾，持续2回合,buff_shield,3235114,1,20,2,1|40,1,,buff_attrToShield~self~14~0.25,,1,,,,,sp_shield,scale
3235134,护盾,为自身附加最大生命25%的护盾，持续2回合,buff_shield,3235114,1,30,2,1|40,1,,buff_attrToShield~self~14~0.25,,1,,,,,sp_shield,scale
3235144,护盾,为自身附加最大生命25%的护盾，持续2回合,buff_shield,3235114,1,40,2,1|40,1,,buff_attrToShield~self~14~0.25,,1,,,,,sp_shield,scale
3235211,1,最大生命+21%,,3235211,1,10,9999,1|30|301,,1400~0.21,,,,,,,,,
3235221,2,最大生命+24%,,3235211,1,20,9999,1|30|301,,1400~0.24,,,,,,,,,
3235231,3,最大生命+27%,,3235211,1,30,9999,1|30|301,,1400~0.27,,,,,,,,,
3235241,4,最大生命+30%,,3235211,1,40,9999,1|30|301,,1400~0.3,,,,,,,,,
3235212,1,回合结束时若生命低于50%，则有30%几率无敌，免疫所有伤害，持续2回合,,3235212,1,10,9999,1|50|501,,,buff_roundEndBuff~hpPoint_lt_0.5~0.3~1~1_self_1~1~1031,,,,,,,,
3235222,2,回合结束时若生命低于50%，则有30%几率无敌，免疫所有伤害，持续2回合,,3235212,1,20,9999,1|50|501,,,buff_roundEndBuff~hpPoint_lt_0.5~0.3~1~1_self_1~1~1031,,,,,,,,
3235232,3,回合结束时若生命低于50%，则有30%几率无敌，免疫所有伤害，持续2回合,,3235212,1,30,9999,1|50|501,,,buff_roundEndBuff~hpPoint_lt_0.5~0.3~1~1_self_1~1~1031,,,,,,,,
3235242,4,回合结束时若生命低于50%，则有30%几率无敌，免疫所有伤害，持续2回合,,3235212,1,40,9999,1|50|501,,,buff_roundEndBuff~hpPoint_lt_0.5~0.3~1~1_self_1~1~1031,,,,,,,,
3235411,1,抗暴+21%,,3235411,1,10,9999,1|30|301,,22~0.21,,,,,,,,,
3235421,2,抗暴+24%,,3235411,1,20,9999,1|30|301,,22~0.24,,,,,,,,,
3235431,3,抗暴+27%,,3235411,1,30,9999,1|30|301,,22~0.27,,,,,,,,,
3235441,4,抗暴+30%,,3235411,1,40,9999,1|30|301,,22~0.3,,,,,,,,,
3235412,1,受击时20%几率使攻击者冰冻，无法行动，持续2回合,,3235412,1,10,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.2~atker~1~1041,,,,,,,,
3235422,2,受击时20%几率使攻击者冰冻，无法行动，持续2回合,,3235412,1,20,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.2~atker~1~1041,,,,,,,,
3235432,3,受击时20%几率使攻击者冰冻，无法行动，持续2回合,,3235412,1,30,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.2~atker~1~1041,,,,,,,,
3235442,4,受击时20%几率使攻击者冰冻，无法行动，持续2回合,,3235412,1,40,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.2~atker~1~1041,,,,,,,,
3235413,1,受击时70%几率为我方队友治疗3%最大生命,,3235413,1,10,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.7~1_teammate_5~1~3235414,,,,,,,,
3235423,2,受击时70%几率为我方队友治疗4%最大生命,,3235413,1,20,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.7~1_teammate_5~1~3235424,,,,,,,,
3235433,3,受击时70%几率为我方队友治疗4%最大生命,,3235413,1,30,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.7~1_teammate_5~1~3235434,,,,,,,,
3235443,4,受击时70%几率为我方队友治疗5%最大生命,,3235413,1,40,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.7~1_teammate_5~1~3235444,,,,,,,,
3235414,生命恢复,治疗3%最大生命,,3235414,1,10,1,1|11|101,1,,buff_dot~2~selfMaxLife~2~-0.03,,1,,,,,,
3235424,生命恢复,治疗4%最大生命,,3235414,1,20,1,1|11|101,1,,buff_dot~2~selfMaxLife~2~-0.04,,1,,,,,,
3235434,生命恢复,治疗4%最大生命,,3235414,1,30,1,1|11|101,1,,buff_dot~2~selfMaxLife~2~-0.04,,1,,,,,,
3235444,生命恢复,治疗5%最大生命,,3235414,1,40,1,1|11|101,1,,buff_dot~2~selfMaxLife~2~-0.05,,1,,,,,,
3235511,1,受击时40%几率使攻击者下一次伤害为0,,3235511,1,10,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.4~atker~1~3235512,,,,,,,,
3235512,没有1点伤害,下一次伤害为0,buff_atkDown,3235512,1,10,9999,2|50|501,1,,buff_dmgRevise~atker_self~1~allDmg~0~1,,1,,,,,,
3236113,增伤提升,增伤+14%,buff_atkUp,3236113,1,10,2,1|30|301,1,40~0.14,,,1,,,,,,
3236123,增伤提升,增伤+16%,buff_atkUp,3236113,1,20,2,1|30|301,1,40~0.16,,,1,,,,,,
3236133,增伤提升,增伤+18%,buff_atkUp,3236113,1,30,2,1|30|301,1,40~0.18,,,1,,,,,,
3236143,增伤提升,增伤+20%,buff_atkUp,3236113,1,40,2,1|30|301,1,40~0.2,,,1,,,,,,
3236211,1,攻击时将80%伤害转化为自身血量,,3236211,1,10,9999,1|50|501,,,buff_vampire~null~skillDmg~0.8,,,,,,,,
3236221,2,攻击时将90%伤害转化为自身血量,,3236211,1,20,9999,1|50|501,,,buff_vampire~null~skillDmg~0.9,,,,,,,,
3236231,3,攻击时将100%伤害转化为自身血量,,3236211,1,30,9999,1|50|501,,,buff_vampire~null~skillDmg~1,,,,,,,,
3236241,4,攻击时将115%伤害转化为自身血量,,3236211,1,40,9999,1|50|501,,,buff_vampire~null~skillDmg~1.15,,,,,,,,
3236212,1,对法师和辅助敌人造成额外75%攻击的伤害,,3236212,1,10,9999,1|50|501,,,buff_atkExtraDmg~1~job_target_3_5~attrAtk~0.75~2,,,,,,,,
3236222,2,对法师和辅助敌人造成额外75%攻击的伤害,,3236212,1,20,9999,1|50|501,,,buff_atkExtraDmg~1~job_target_3_5~attrAtk~0.75~2,,,,,,,,
3236232,3,对法师和辅助敌人造成额外75%攻击的伤害,,3236212,1,30,9999,1|50|501,,,buff_atkExtraDmg~1~job_target_3_5~attrAtk~0.75~2,,,,,,,,
3236242,4,对法师和辅助敌人造成额外75%攻击的伤害,,3236212,1,40,9999,1|50|501,,,buff_atkExtraDmg~1~job_target_3_5~attrAtk~0.75~2,,,,,,,,
3236411,攻击提升,使自身攻击+21%,buff_atkUp,3236411,1,10,9999,1|30|301,1,1000~0.21,,,,,,,,,
3236421,攻击提升,使自身攻击+24%,buff_atkUp,3236411,1,20,9999,1|30|301,1,1000~0.24,,,,,,,,,
3236431,攻击提升,使自身攻击+27%,buff_atkUp,3236411,1,30,9999,1|30|301,1,1000~0.27,,,,,,,,,
3236441,攻击提升,使自身攻击+30%,buff_atkUp,3236411,1,40,9999,1|30|301,1,1000~0.3,,,,,,,,,
3236412,1,有25%几率反弹控制效果,,3236412,1,10,9999,1|50|501,,,buff_reboundBuff~0.25~20,,,,,,,,
3236422,2,有35%几率反弹控制效果,,3236412,1,20,9999,1|50|501,,,buff_reboundBuff~0.35~20,,,,,,,,
3236432,3,有50%几率反弹控制效果,,3236412,1,30,9999,1|50|501,,,buff_reboundBuff~0.5~20,,,,,,,,
3236442,4,有75%几率反弹控制效果,,3236412,1,10,9999,1|50|501,,,buff_reboundBuff~0.75~20,,,,,,,,
3236512,1,对处于冰冻状态的敌人造成额外5%最大生命的伤害,,3236512,1,10,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_207~targetMaxLife~0.05~2,,,,,,,,
3260211,1,施放技能时使自身最大生命+6%，持续到战斗结束,,3260211,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260213,,,,,,,,
3260221,2,施放技能时使自身最大生命+7%，持续到战斗结束,,3260211,1,20,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260223,,,,,,,,
3260231,3,施放技能时使自身最大生命+8%，持续到战斗结束,,3260211,1,30,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260233,,,,,,,,
3260241,4,施放技能时使自身最大生命+9%，持续到战斗结束,,3260211,1,40,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260243,,,,,,,,
3260212,1,施放技能时使自身抗暴+35%，持续2回合,,3260212,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260214,,,,,,,,
3260222,2,施放技能时使自身抗暴+40%，持续2回合,,3260212,1,20,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260224,,,,,,,,
3260232,3,施放技能时使自身抗暴+45%，持续2回合,,3260212,1,30,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260234,,,,,,,,
3260242,4,施放技能时使自身抗暴+50%，持续2回合,,3260212,1,40,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~1~atker~1~3260244,,,,,,,,
3260213,生命提升,最大生命+6%,buff_lifeUp,3260213,5,10,9999,1|30|301,1,1400~0.06,,,1,,,,,,
3260223,生命提升,最大生命+7%,buff_lifeUp,3260213,5,20,9999,1|30|301,1,1400~0.07,,,1,,,,,,
3260233,生命提升,最大生命+8%,buff_lifeUp,3260213,5,30,9999,1|30|301,1,1400~0.08,,,1,,,,,,
3260243,生命提升,最大生命+9%,buff_lifeUp,3260213,5,40,9999,1|30|301,1,1400~0.09,,,1,,,,,,
3260214,抗暴提升,抗暴+35%,buff_defensUp,3260214,1,10,2,1|30|301,1,22~0.35,,,1,,,,,,
3260224,抗暴提升,抗暴+40%,buff_defensUp,3260214,1,20,2,1|30|301,1,22~0.4,,,1,,,,,,
3260234,抗暴提升,抗暴+45%,buff_defensUp,3260214,1,30,2,1|30|301,1,22~0.45,,,1,,,,,,
3260244,抗暴提升,抗暴+50%,buff_defensUp,3260214,1,40,2,1|30|301,1,22~0.5,,,1,,,,,,
3260411,复活,死亡时90%几率以35%的生命复活,,3260411,1,10,9999,1|50|502,,,buff_reborn~self~0.9~0.35,,,,,,,,
3260421,复活,死亡时90%几率以40%的生命复活,,3260411,1,20,9999,1|50|502,,,buff_reborn~self~0.9~0.4,,,,,,,,
3260431,复活,死亡时90%几率以45%的生命复活,,3260411,1,30,9999,1|50|502,,,buff_reborn~self~0.9~0.45,,,,,,,,
3260441,复活,死亡时90%几率以50%的生命复活,,3260411,1,40,9999,1|50|502,,,buff_reborn~self~0.9~0.5,,,,,,,,
3260511,1,死亡时治疗我方全体30%自身最大生命的血量,,3260511,1,10,9999,1|50|501,,,buff_deathDmg~self~cure~1_random_6~1~maxLife~-0.3,,,,,,,,
3260512,1,我方英雄死亡时使我方后排防御+12%，抗暴+12%，持续2回合,,3260512,1,10,9999,1|50|501,,,buff_deathExtraBuff~teammate~1~1_back_4_1~1~3260513,,,,,,,,
3260513,防御提升,防御+12%，抗暴+12%,buff_defensUp,3260513,5,10,2,1|30|301,1,1200~0.12|22~0.12,,,1,,,,,,
3300112,燃烧,燃烧，每回合受到施法者攻击9%的伤害，持续2回合,buff_burn,3300112,1,10,2,2|10|102,1,,buff_dot~1~originAtk~2~0.09,,1,,,,,sp_bf_last_burn,p_h
3300122,燃烧,燃烧，每回合受到施法者攻击10%的伤害，持续2回合,buff_burn,3300112,1,20,2,2|10|102,1,,buff_dot~1~originAtk~2~0.1,,1,,,,,sp_bf_last_burn,p_h
3300132,燃烧,燃烧，每回合受到施法者攻击12%的伤害，持续2回合,buff_burn,3300112,1,30,2,2|10|102,1,,buff_dot~1~originAtk~2~0.12,,1,,,,,sp_bf_last_burn,p_h
3300142,燃烧,燃烧，每回合受到施法者攻击13%的伤害，持续2回合,buff_burn,3300112,1,40,2,2|10|102,1,,buff_dot~1~originAtk~2~0.13,,1,,,,,sp_bf_last_burn,p_h
3300211,,攻击燃烧目标时30%几率使目标石化，无法行动，持续2回合,,3300211,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_102~0.3~defenser~1~1051,,,,,,,,
3300221,,攻击燃烧目标时36%几率使目标石化，无法行动，持续2回合,,3300211,1,20,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_102~0.36~defenser~1~1051,,,,,,,,
3300231,,攻击燃烧目标时42%几率使目标石化，无法行动，持续2回合,,3300211,1,30,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_102~0.42~defenser~1~1051,,,,,,,,
3300241,,攻击燃烧目标时50%几率使目标石化，无法行动，持续2回合,,3300211,1,40,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_102~0.5~defenser~1~1051,,,,,,,,
3300212,,回合开始时，有60%几率使自身受到游侠的伤害降低30%,,3300212,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300213,,,,,,,,
3300222,,回合开始时，有60%几率使自身受到游侠的伤害降低30%,,3300212,1,20,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300223,,,,,,,,
3300232,,回合开始时，有60%几率使自身受到游侠的伤害降低30%,,3300212,1,30,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300233,,,,,,,,
3300242,,回合开始时，有60%几率使自身受到游侠的伤害降低30%,,3300212,1,40,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300243,,,,,,,,
3300213,游侠免伤提升,受到游侠的伤害降低30%,buff_defensUp,3300213,1,10,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_4~1~allDmg~0.7~0,,1,,,,,,
3300223,游侠免伤提升,受到游侠的伤害降低30%,buff_defensUp,3300213,1,20,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_4~1~allDmg~0.7~0,,1,,,,,,
3300233,游侠免伤提升,受到游侠的伤害降低30%,buff_defensUp,3300213,1,30,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_4~1~allDmg~0.7~0,,1,,,,,,
3300243,游侠免伤提升,受到游侠的伤害降低30%,buff_defensUp,3300213,1,40,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_4~1~allDmg~0.7~0,,1,,,,,,
3300411,,受到攻击时50%几率使自身攻击+17%，持续2回合,,3300411,1,10,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.5~defenser~1~3300413,,,,,,,,
3300421,,受到攻击时50%几率使自身攻击+22%，持续2回合,,3300411,1,20,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.5~defenser~1~3300423,,,,,,,,
3300431,,受到攻击时50%几率使自身攻击+27%，持续2回合,,3300411,1,30,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.5~defenser~1~3300433,,,,,,,,
3300441,,受到攻击时50%几率使自身攻击+32%，持续2回合,,3300411,1,40,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~0.5~defenser~1~3300443,,,,,,,,
3300412,,回合开始时，有60%几率使自身受到战士的伤害降低30%,,3300412,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300414,,,,,,,,
3300422,,回合开始时，有60%几率使自身受到战士的伤害降低30%,,3300412,1,20,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300424,,,,,,,,
3300432,,回合开始时，有60%几率使自身受到战士的伤害降低30%,,3300412,1,30,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300434,,,,,,,,
3300442,,回合开始时，有60%几率使自身受到战士的伤害降低30%,,3300412,1,40,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~1_self_1~1~3300444,,,,,,,,
3300413,攻击提升,攻击+17%,buff_atkUp,3300413,1,10,2,1|30|301,1,1000~0.17,,,1,,,,,,
3300423,攻击提升,攻击+22%,buff_atkUp,3300413,1,20,2,1|30|301,1,1000~0.22,,,1,,,,,,
3300433,攻击提升,攻击+27%,buff_atkUp,3300413,1,30,2,1|30|301,1,1000~0.27,,,1,,,,,,
3300443,攻击提升,攻击+32%,buff_atkUp,3300413,1,40,2,1|30|301,1,1000~0.32,,,1,,,,,,
3300414,减伤提升,受到战士的伤害降低30%,buff_defensUp,3300414,1,10,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_2~1~allDmg~0.7~0,,1,,,,,,
3300424,减伤提升,受到战士的伤害降低30%,buff_defensUp,3300414,1,20,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_2~1~allDmg~0.7~0,,1,,,,,,
3300434,减伤提升,受到战士的伤害降低30%,buff_defensUp,3300414,1,30,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_2~1~allDmg~0.7~0,,1,,,,,,
3300444,减伤提升,受到战士的伤害降低30%,buff_defensUp,3300414,1,40,1,1|30|301,1,,buff_dmgRevise~defenser_self|job_atker_2~1~allDmg~0.7~0,,1,,,,,,
3300511,,回合结束时30%几率消耗20%当前血量，使自身无敌，免疫所有伤害，持续2回合,,3300511,1,10,9999,1|50|501,,,buff_roundEndDmgBuff~dmg~1~1_self_1~0.3~hp~0.2~1~1031~3300513,,,,,,,,
3300512,,如果该效果触发了3次，便会在死亡时以50%的生命复活,,3300512,1,10,9999,1|50|501,,,buff_buffGrpBuff~3300513~3~3300514,,,,,,,,
3300513,,暴君之印,,3300513,5,10,9999,1|50|501,,,,,,,,,,,
3300514,复活,死亡时以50%的生命复活,,3300514,1,10,9999,1|50|502,,,buff_reborn~self~1~0.5,,,,,,,,
3301112,暴击降低,暴击-21%,buff_critDown,3301112,1,10,2,2|30|302,1,20~-0.21,,,1,,,,,,
3301122,暴击降低,暴击-24%,buff_critDown,3301112,1,20,2,2|30|302,1,20~-0.24,,,1,,,,,,
3301132,暴击降低,暴击-27%,buff_critDown,3301112,1,30,2,2|30|302,1,20~-0.27,,,1,,,,,,
3301211,,症状抗性+7%，增伤+5%,,3301211,1,10,9999,2|30|302,,80~0.07|40~0.05,,,,,,,,,
3301221,,症状抗性+8%，增伤+6%,,3301211,1,20,9999,2|30|302,,80~0.08|40~0.06,,,,,,,,,
3301231,,症状抗性+9%，增伤+7%,,3301211,1,30,9999,2|30|302,,80~0.09|40~0.07,,,,,,,,,
3301411,,回合开始时，有70%几率给随机3个敌人附加燃烧，每回合受到施法者攻击15%的伤害，持续2回合,,3301411,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.7~1~0_random_3~1~3301412,,,,,,,,
3301421,,回合开始时，有70%几率给随机3个敌人附加燃烧，每回合受到施法者攻击17%的伤害，持续2回合,,3301411,1,20,9999,1|50|501,,,buff_roundStartBuff~null~0.7~1~0_random_3~1~3301422,,,,,,,,
3301431,,回合开始时，有70%几率给随机3个敌人附加燃烧，每回合受到施法者攻击19%的伤害，持续2回合,,3301411,1,30,9999,1|50|501,,,buff_roundStartBuff~null~0.7~1~0_random_3~1~3301432,,,,,,,,
3301412,燃烧,燃烧，每回合受到施法者攻击15%的伤害，持续2回合,buff_burn,3301412,1,10,2,2|10|102,1,,buff_dot~1~originAtk~2~0.15,,1,,,,,sp_bf_last_burn,p_h
3301422,燃烧,燃烧，每回合受到施法者攻击17%的伤害，持续2回合,buff_burn,3301412,1,20,2,2|10|102,1,,buff_dot~1~originAtk~2~0.17,,1,,,,,sp_bf_last_burn,p_h
3301432,燃烧,燃烧，每回合受到施法者攻击19%的伤害，持续2回合,buff_burn,3301412,1,30,2,2|10|102,1,,buff_dot~1~originAtk~2~0.19,,1,,,,,sp_bf_last_burn,p_h
3319112,增伤降低,增伤-8%,buff_atkDown,3319112,1,10,1,2|30|302,1,40~-0.08,,,1,,,,,,
3319122,增伤降低,增伤-10%,buff_atkDown,3319112,1,20,1,2|30|302,1,40~-0.1,,,1,,,,,,
3319132,增伤降低,增伤-11%,buff_atkDown,3319112,1,30,1,2|30|302,1,40~-0.11,,,1,,,,,,
3319142,增伤降低,增伤-12%,buff_atkDown,3319112,1,40,1,2|30|302,1,40~-0.12,,,1,,,,,,
